ДАТАВРЕМЯ		Сер. сол,К	Кон. сол,К	Шина,К	Спаи 1,К	Пер,К	Спаи 2,К
05.02.2018	16:51:12	1059378451,08	1815858779667030470000000,00	79662,94	872,21	39,04	21,09
05.02.2018	16:51:12	1062732088,16	8434989043335563420000000,00	79687,72	871,64	39,20	21,10
05.02.2018	16:51:12	1066097941,14	4160319100793679440000000,00	80072,96	866,42	39,19	21,13
05.02.2018	16:51:12	1064076960,63	393336314963073967000000,00	79998,23	867,44	39,09	21,08
05.02.2018	16:51:12	1064750130,82	457878867157079221000000,00	79502,06	871,52	39,14	21,08
05.02.2018	16:51:12	1064750130,82	2210746537893236450000000,00	79526,78	870,33	39,15	21,17
05.02.2018	16:51:12	1062060385,08	627995303060445315000000,00	79749,72	869,48	39,03	21,17
05.02.2018	16:51:12	1060718443,22	293494354533674608000000,00	79588,64	871,92	39,04	21,09
05.02.2018	16:51:12	1057372111,58	2709522383825851180000000,00	79563,89	872,32	39,20	21,10
05.02.2018	16:51:12	1060048203,64	4160319100793679440000000,00	80060,50	868,17	39,20	21,13
05.02.2018	16:51:12	1060048203,64	393336314963073967000000,00	80060,50	867,32	39,12	21,08
05.02.2018	16:51:12	1056704303,14	876570744062316469000000,00	79514,42	870,67	39,17	21,08
05.02.2018	16:51:12	1056704303,14	5217751461268953500000000,00	79625,78	870,10	39,17	21,16
05.02.2018	16:51:12	1058040405,45	2210746537893236450000000,00	79873,87	869,25	39,04	21,16
05.02.2018	16:51:12	1058709185,15	1043124112528739980000000,00	79650,55	872,04	39,03	21,09
